heatid,valc,valsi,valmn,valp,vals,valcu,valcr,valmo,valni,total_o2_lance,total_gas_lance,total_injected_carbon,total_energy,total_duration,total_charged_amount,added_mat_140107,added_mat_202007,added_mat_202008,added_mat_202039,added_mat_202063,added_mat_203068,added_mat_203085,added_mat_205069,added_mat_360258,added_mat_705043,fecha_inicio,fecha_fin,target_valc,target_valmn,target_valsi,target_valp,target_vals
8F4976,0.2329,0.2983,1.2779,0.0084,0.0052,0.2112,0.1104,0.0152,0.1073,4154.0,619.0,399.0,776.8166666666667,33.983333333333334,3866.0,954.0,2064.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 14:06:00,2018-07-11 14:06:00,0.0863,0.1057,0.0216,0.0057,0.0618
8F4977,0.2237,0.1686,1.2248,0.0106,0.0058,0.2212,0.1168,0.0179,0.1211,3996.0,540.0,476.0,432.82500000000005,33.4,3875.0,953.0,2063.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 14:49:00,2018-07-11 14:49:00,0.0752,0.0928,0.0165,0.0073,0.043
8F4978,0.2433,0.2223,1.3186,0.0113,0.0082,0.212,0.1481,0.0203,0.1197,3964.0,555.0,499.0,464.5375,34.166666666666664,3738.0,804.0,2059.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 15:33:00,2018-07-11 15:33:00,0.0899,0.0844,0.021,0.011,0.0512
8F4980,0.4378,0.2287,0.5945,0.0134,0.0063,0.1914,0.1361,0.0141,0.1103,4276.0,720.0,682.0,539.5625000000001,34.833333333333336,2547.0,705.0,664.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 17:11:00,2018-07-11 17:11:00,0.0832,0.1081,0.0309,0.0099,0.0468
8F4984,0.4016,0.2065,0.4865,0.0169,0.0088,0.19,0.1391,0.0194,0.1256,3766.0,570.0,754.0,712.8083333333334,35.68333333333334,2506.0,705.0,607.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 20:25:00,2018-07-11 20:25:00,0.0749,0.1259,0.0194,0.0137,0.0429
8F4985,0.3264,0.2637,1.352,0.0113,0.0101,0.1828,0.3527,0.019,0.1134,3769.0,579.0,659.0,831.125,35.21666666666667,34567.0,706.0,2115.0,0.0,0.0,1300.0,0.0,0.0,1300.0,0.0,0.0,2018-07-11 21:11:00,2018-07-12 16:41:00,0.0733,0.1358,0.015,0.0079,0.0421
8F4986,0.3112,0.2406,1.3206,0.0161,0.0211,0.2025,0.3721,0.0269,0.1303,4466.0,660.0,920.0,682.4166666666666,37.0,4552.0,705.0,2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 22:06:00,2018-07-12 00:53:00,0.3328,0.162,0.0292,0.0194,0.0621
8F4987,0.3053,0.2267,1.2572,0.0143,0.011,0.2061,0.3165,0.0254,0.1258,3952.0,610.0,665.0,665.775,35.7,4503.0,705.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-11 22:54:00,2018-07-12 00:53:00,0.0939,0.1223,0.0172,0.0126,0.0522
8F4989,0.3415,0.2596,1.3776,0.0114,0.0061,0.2356,0.2603,0.0256,0.1267,3969.0,714.0,749.0,354.9708333333333,30.7,4401.0,704.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 00:43:00,2018-07-12 00:58:00,0.1038,0.1176,0.0184,0.0076,0.044
8F4991,0.3237,0.2446,1.4637,0.0127,0.0094,0.2044,0.1335,0.0164,0.1062,3765.0,590.0,613.0,589.1333333333334,34.7,4451.0,704.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 02:12:00,2018-07-12 02:16:00,0.0656,0.1166,0.0167,0.0097,0.0493
8F4993,0.3027,0.2038,1.3456,0.0179,0.0098,0.2424,0.1459,0.0143,0.1304,3993.0,637.0,798.0,642.9833333333333,36.71666666666667,3799.0,705.0,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 03:47:00,2018-07-12 03:47:00,0.066,0.0915,0.0164,0.0152,0.0579
8F4994,0.3256,0.2918,1.4558,0.0198,0.0153,0.2453,0.1384,0.0133,0.1218,3996.0,637.0,768.0,692.65,36.733333333333334,4398.0,702.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 04:35:00,2018-07-12 07:03:00,0.0825,0.0859,0.019,0.0172,0.059
8F4995,0.3001,0.2449,1.4236,0.0197,0.0105,0.2153,0.14,0.0123,0.1154,4235.0,637.0,806.0,486.68333333333334,36.53333333333334,4393.0,704.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 05:24:00,2018-07-12 07:04:00,0.1094,0.1055,0.0245,0.0134,0.0509
8F4997,0.2927,0.2774,1.2429,0.018,0.018,0.235,0.1321,0.0122,0.1097,3927.0,647.0,758.0,451.025,35.016666666666666,4390.0,705.0,2019.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 06:56:00,2018-07-12 07:04:00,0.1001,0.1029,0.0199,0.0136,0.0459
8F5001,0.0732,0.51,1.2089,0.0145,0.0357,0.1995,0.1481,0.0179,0.1236,4180.0,688.0,994.0,333.45416666666665,34.0,3579.0,603.0,1943.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 10:33:00,2018-07-12 10:33:00,0.103,0.1605,0.0289,0.0145,0.0442
8F5002,0.2732,0.2999,1.1733,0.0147,0.036,0.2016,0.1556,0.0156,0.1115,3388.0,606.0,744.0,391.58333333333337,34.88333333333333,4440.0,705.0,2009.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 11:17:00,2018-07-12 11:50:00,0.0936,0.1247,0.0222,0.014,0.0517
8F5004,0.0887,0.5791,1.3414,0.0118,0.0073,0.1901,0.1063,0.0187,0.1101,3491.0,620.0,699.0,434.375,34.083333333333336,3589.0,602.0,1959.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 12:53:00,2018-07-12 12:53:00,0.0623,0.0802,0.0167,0.0078,0.0337
8F5005,0.3405,0.202,0.7365,0.0102,0.006,0.1874,0.1147,0.0195,0.1016,3718.0,650.0,915.0,466.7166666666667,36.38333333333333,3479.0,705.0,1048.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 13:41:00,2018-07-12 15:53:00,0.0876,0.1152,0.0195,0.0091,0.0349
8F5008,0.0716,0.5309,1.2518,0.0105,0.0193,0.1801,0.1028,0.0211,0.1085,3375.0,625.0,961.0,424.9041666666667,33.1,4200.0,603.0,1960.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 15:57:00,2018-07-12 19:24:00,0.066,0.1264,0.0163,0.0081,0.0359
8F5009,0.3639,0.1894,0.6797,0.0109,0.0168,0.192,0.1131,0.0161,0.1185,3349.0,597.0,584.0,270.2041666666667,23.533333333333335,3318.0,703.0,1003.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 16:41:00,2018-07-12 19:24:00,0.0779,0.1441,0.0174,0.0091,0.0407
8F5010,0.3923,0.194,0.7429,0.0109,0.0074,0.1869,0.1205,0.0216,0.1265,3362.0,610.0,622.0,360.90000000000003,33.91666666666667,3458.0,703.0,1006.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 17:27:00,2018-07-12 19:24:00,0.0742,0.1376,0.0157,0.0116,0.0433
8F5015,0.4042,0.2112,0.6344,0.0114,0.0131,0.2041,0.1097,0.0207,0.144,3979.0,754.0,627.0,441.30416666666673,33.56666666666667,2751.0,703.0,893.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 21:38:00,2018-07-12 21:38:00,0.0836,0.0803,0.0195,0.0118,0.0514
8F5017,0.4214,0.2818,0.6924,0.0121,0.0089,0.1939,0.1048,0.0165,0.1179,3718.0,528.0,667.0,525.7791666666666,31.933333333333334,2846.0,702.0,894.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,2018-07-12 23:03:00,2018-07-12 23:03:00,0.0644,0.0979,0.0227,0.01,0.0444
8F5019,0.4266,0.2579,0.6441,0.01,0.0157,0.1871,0.0911,0.0234,0.1295,3840.0,560.0,858.0,523.925,33.03333333333333,2842.0,704.0,896.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 00:31:00,2018-07-13 00:31:00,0.0754,0.0998,0.0293,0.0092,0.0437
8F5020,0.3407,0.1589,0.6432,0.014,0.021,0.1809,0.1193,0.0171,0.1181,3876.0,533.0,757.0,439.09583333333336,33.449999999999996,2962.0,705.0,967.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 01:14:00,2018-07-13 01:14:00,0.0851,0.0918,0.0161,0.0091,0.0424
8F5022,0.401,0.2338,0.649,0.0109,0.0118,0.1778,0.0962,0.0158,0.1085,4110.0,598.0,695.0,600.2333333333333,34.733333333333334,2944.0,703.0,957.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 02:47:00,2018-07-13 02:47:00,0.1046,0.0742,0.0322,0.0108,0.05
8F5026,0.1473,0.2208,0.4025,0.0066,0.0085,0.2143,0.0955,0.0178,0.1388,4026.0,570.0,670.0,543.375,33.4,2329.0,953.0,515.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 05:48:00,2018-07-13 05:48:00,0.1016,0.0746,0.0194,0.0069,0.0497
8F5027,0.3228,0.2179,1.2812,0.0119,0.0129,0.1734,0.1002,0.0217,0.1139,4115.0,592.0,819.0,379.37916666666666,34.983333333333334,3960.0,802.0,2113.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 06:33:00,2018-07-13 06:33:00,0.0515,0.0822,0.0155,0.006,0.0302
8F5030,0.3782,0.1074,0.8207,0.0162,0.0104,0.1873,0.105,0.0155,0.1258,3966.0,628.0,770.0,600.5625,34.016666666666666,3111.0,806.0,1210.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 08:57:00,2018-07-13 08:57:00,0.0343,0.0731,0.0159,0.0143,0.0423
8F5031,0.342,0.1404,0.7861,0.016,0.0156,0.2,0.125,0.0223,0.1489,3969.0,715.0,814.0,433.3833333333333,34.2,3130.0,802.0,1213.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2018-07-13 09:47:00,2018-07-13 09:47:00,0.0674,0.0891,0.0174,0.0139,0.0448
8F5032,0.3336,0.1055,0.7652,0.0119,0.0096,0.1793,0.1128,0.0245,0.1618,4070.0,614.0,1069.0,497.60833333333335,35.81666666666667,3130.0,803.0,1210.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,2018-07-13 10:34:00,2018-07-13 11:29:00,0.0465,0.0891,0.018,0.0096,0.0411
8F5033,0.3421,0.1271,0.7225,0.0133,0.0426,0.1932,0.1009,0.0212,0.1409,4208.0,695.0,947.0,468.88750000000005,37.35,3102.0,803.0,1206.0,0.0,0.0,101.0,0.0,0.0,140.0,0.0,0.0,2018-07-13 11:24:00,2018-07-13 11:29:00,0.0417,0.0784,0.0194,0.0114,0.0457
8F5034,0.4039,0.1775,0.7557,0.0161,0.0447,0.2004,0.106,0.0196,0.1539,3969.0,594.0,705.0,462.9708333333333,36.2,3334.0,804.0,1211.0,0.0,0.0,199.0,0.0,0.0,220.0,0.0,0.0,2018-07-13 12:09:00,2018-07-13 12:13:00,0.0403,0.0637,0.0172,0.0125,0.0545
8F5035,0.4385,0.2448,0.7691,0.0145,0.0112,0.1976,0.1154,0.0184,0.1451,4003.0,702.0,948.0,474.6166666666667,35.166666666666664,3297.0,806.0,1210.0,0.0,0.0,203.0,0.0,0.0,180.0,0.0,0.0,2018-07-13 12:58:00,2018-07-13 13:06:00,0.0797,0.0714,0.0226,0.0121,0.0605
8F5039,0.133,0.5331,0.9045,0.0127,0.0121,0.1327,0.1652,0.0636,0.1257,4726.0,752.0,1532.0,287.4,36.733333333333334,3540.0,804.0,1308.0,748.0,0.0,198.0,0.0,0.0,140.0,0.0,0.0,2018-07-13 17:23:00,2018-07-13 19:12:00,0.0753,0.1394,0.0217,0.0104,0.0424
8F5040,0.4391,0.1099,0.812,0.0107,0.0272,0.1712,0.123,0.0246,0.1263,3972.0,619.0,1083.0,420.18333333333334,36.03333333333333,3227.0,805.0,1214.0,0.0,0.0,199.0,0.0,0.0,120.0,0.0,0.0,2018-07-13 18:12:00,2018-07-13 18:25:00,0.0532,0.099,0.0285,0.0085,0.0387
8F5041,0.1265,0.6606,0.9218,0.016,0.0099,0.1745,0.1614,0.016,0.1205,4278.0,634.0,1160.0,471.75,36.833333333333336,3552.0,804.0,1311.0,751.0,0.0,200.0,0.0,0.0,140.0,0.0,0.0,2018-07-13 19:04:00,2018-07-13 19:11:00,0.085,0.1259,0.022,0.0137,0.0467
8F5044,0.0592,0.1598,0.4168,0.0088,0.0114,0.1684,0.1088,0.0217,0.1203,3414.0,680.0,959.0,252.35000000000002,33.483333333333334,2023.0,702.0,523.0,383.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2018-07-13 21:34:00,2018-07-14 04:52:00,0.0479,0.0831,0.0164,0.0063,0.0302
8F5045,0.0671,0.6665,0.6177,0.0083,0.0148,0.1923,0.0962,0.0178,0.121,3524.0,688.0,798.0,373.0375,33.88333333333333,3020.0,702.0,810.0,1102.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,2018-07-13 22:24:00,2018-07-14 04:52:00,0.0666,0.1051,0.0279,0.0083,0.0425
8F5046,0.0577,0.1816,0.3781,0.01,0.0147,0.1894,0.1001,0.0168,0.1283,3577.0,602.0,855.0,503.4041666666667,36.2,2028.0,700.0,535.0,399.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2018-07-13 23:11:00,2018-07-14 04:52:00,0.0584,0.0795,0.0182,0.0074,0.0458
8F5047,0.0521,0.1341,0.3866,0.0087,0.0224,0.1935,0.0903,0.0237,0.1193,3619.0,608.0,745.0,367.95416666666665,36.5,2034.0,703.0,547.0,394.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2018-07-13 23:58:00,2018-07-14 04:53:00,0.0513,0.0774,0.0164,0.0091,0.039
8F5049,0.0583,0.0468,0.4735,0.012,0.0324,0.1984,0.102,0.0234,0.1331,3656.0,624.0,1057.0,539.4958333333334,37.31666666666667,2020.0,701.0,536.0,389.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2018-07-14 01:33:00,2018-07-14 04:53:00,0.0444,0.0851,0.0177,0.008,0.033
8F5058,0.14,0.1376,0.3318,0.0113,0.0116,0.1904,0.0816,0.0148,0.1212,4257.0,678.0,799.0,644.925,37.03333333333333,2584.0,706.0,410.0,0.0,0.0,455.0,0.0,0.0,100.0,0.0,0.0,2018-07-14 08:49:00,2018-07-14 17:07:00,0.0564,0.0805,0.0195,0.0089,0.0332
8F5065,0.169,0.1973,0.3656,0.0181,0.0177,0.2028,0.1132,0.0171,0.1267,3906.0,607.0,727.0,657.2375,36.16666666666667,2623.0,703.0,408.0,0.0,0.0,498.0,0.0,0.0,100.0,0.0,0.0,2018-07-14 14:24:00,2018-07-14 17:09:00,0.0713,0.0926,0.0173,0.0177,0.0534
8F5066,0.1582,0.1544,0.3224,0.0147,0.0206,0.2145,0.1048,0.0151,0.1252,4036.0,653.0,737.0,720.8041666666666,36.516666666666666,2620.0,705.0,408.0,0.0,0.0,495.0,0.0,0.0,100.0,0.0,0.0,2018-07-14 15:14:00,2018-07-14 17:10:00,0.0612,0.0728,0.0177,0.0129,0.0459
8F5067,0.1801,0.2556,0.48,0.0095,0.0047,0.1935,0.114,0.013,0.114,3969.0,608.0,765.0,505.78749999999997,36.3,2785.0,704.0,532.0,0.0,0.0,481.0,0.0,0.0,160.0,0.0,0.0,2018-07-14 16:02:00,2018-07-14 17:10:00,0.0838,0.1437,0.0182,0.0098,0.0436
8F5068,0.1709,0.2302,0.4056,0.0059,0.0044,0.1732,0.0668,0.0111,0.1045,4466.0,739.0,934.0,530.4875,38.733333333333334,2777.0,702.0,529.0,0.0,0.0,480.0,0.0,0.0,160.0,0.0,0.0,2018-07-14 16:57:00,2018-07-14 17:10:00,0.0674,0.0997,0.0173,0.0055,0.0264
8F5069,0.2245,0.1485,0.7638,0.0124,0.0087,0.1962,0.7694,0.2551,0.1414,4240.0,659.0,696.0,617.6166666666667,37.2,-15062.0,705.0,1166.0,0.0,0.0,96.0,116.0,0.0,320.0,0.0,0.0,2018-07-14 17:47:00,2018-07-14 19:46:00,0.078,0.0831,0.0217,0.012,0.0342
8F5071,0.226,0.158,0.81,0.0126,0.0046,0.171,0.7469,0.2875,0.133,3966.0,677.0,716.0,495.4041666666667,36.25,4631.0,703.0,1165.0,0.0,652.0,98.0,111.0,0.0,160.0,0.0,0.0,2018-07-14 19:25:00,2018-07-15 12:42:00,0.066,0.0807,0.0183,0.0142,0.0396
8F5073,0.1007,0.1575,0.3986,0.0052,0.0047,0.1951,0.4167,0.0274,0.1246,4311.0,608.0,810.0,449.27916666666664,34.7,2875.0,805.0,560.0,254.0,623.0,0.0,0.0,0.0,220.0,0.0,0.0,2018-07-14 20:55:00,2018-07-14 21:06:00,0.0587,0.0906,0.019,0.0041,0.0201
8F5074,0.1015,0.133,0.3985,0.005,0.0052,0.1805,0.412,0.0174,0.1041,3923.0,641.0,458.0,514.5291666666667,33.06666666666667,2875.0,806.0,559.0,255.0,620.0,0.0,0.0,0.0,220.0,0.0,0.0,2018-07-14 21:52:00,2018-07-14 22:03:00,0.0436,0.0959,0.0164,0.004,0.0186
8F5075,0.0975,0.093,0.3931,0.0068,0.0106,0.1984,0.4212,0.0155,0.115,4221.0,681.0,713.0,394.1125,37.9,2788.0,804.0,560.0,253.0,621.0,0.0,0.0,0.0,140.0,0.0,0.0,2018-07-14 22:46:00,2018-07-14 22:53:00,0.0624,0.0784,0.0179,0.0057,0.0378
8F5076,0.1493,0.1322,0.3393,0.0106,0.0185,0.271,0.1297,0.0134,0.121,3924.0,653.0,374.0,592.9708333333333,33.983333333333334,2040.0,705.0,406.0,0.0,0.0,475.0,0.0,0.0,140.0,0.0,0.0,2018-07-14 23:34:00,2018-07-15 00:06:00,0.0884,0.1218,0.0171,0.009,0.0418
8F5078,0.1608,0.2099,0.3654,0.0076,0.005,0.1878,0.1031,0.0131,0.1067,4183.0,677.0,478.0,575.9666666666667,35.35,2129.0,703.0,408.0,82.0,0.0,479.0,0.0,0.0,140.0,0.0,0.0,2018-07-15 01:26:00,2018-07-15 01:34:00,0.0834,0.1308,0.0212,0.0071,0.0314
8F5079,0.1557,0.2079,0.3618,0.0079,0.0068,0.1932,0.1111,0.0201,0.1163,4061.0,603.0,525.0,501.33333333333337,35.85,2133.0,703.0,414.0,88.0,0.0,477.0,0.0,0.0,140.0,0.0,0.0,2018-07-15 02:14:00,2018-07-15 02:22:00,0.1098,0.1162,0.023,0.0073,0.0308
8F5080,0.1617,0.2038,0.3495,0.01,0.0068,0.1951,0.1296,0.0163,0.1096,4043.0,596.0,443.0,445.54583333333335,35.5,32908.0,705.0,411.0,78.0,0.0,1778.0,0.0,0.0,1420.0,0.0,0.0,2018-07-15 03:00:00,2018-07-15 16:33:00,0.0614,0.1358,0.0254,0.008,0.0312
8F5081,0.1457,0.1866,0.3322,0.0086,0.0091,0.1898,0.127,0.0195,0.1196,4260.0,620.0,556.0,382.3208333333333,35.9,2101.0,704.0,404.0,80.0,0.0,476.0,0.0,0.0,120.0,0.0,0.0,2018-07-15 03:49:00,2018-07-15 03:56:00,0.0868,0.1118,0.0213,0.0084,0.0332
8F5082,0.4831,0.2114,0.8459,0.0095,0.0076,0.1668,0.1002,0.015,0.1038,4064.0,605.0,511.0,425.84999999999997,35.666666666666664,3157.0,705.0,1209.0,0.0,0.0,197.0,0.0,0.0,140.0,0.0,0.0,2018-07-15 04:35:00,2018-07-15 04:45:00,0.0753,0.1062,0.0204,0.0082,0.0324
8F5084,0.4149,0.1871,0.7627,0.0104,0.011,0.1807,0.0924,0.0141,0.1065,4264.0,684.0,724.0,431.19166666666666,36.85,3147.0,704.0,1212.0,202.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,2018-07-15 06:15:00,2018-07-15 06:26:00,0.0596,0.0852,0.02,0.0077,0.0402
8F5087,0.3714,0.2281,0.8253,0.015,0.0215,0.1709,0.125,0.0122,0.1063,4006.0,557.0,631.0,552.7208333333333,34.18333333333334,3059.0,703.0,1204.0,0.0,0.0,297.0,0.0,0.0,40.0,0.0,0.0,2018-07-15 08:37:00,2018-07-15 12:36:00,0.0905,0.0893,0.0181,0.0099,0.0405
8F5090,0.3653,0.1588,0.7834,0.0152,0.013,0.1983,0.1226,0.0152,0.1134,4138.0,568.0,724.0,592.8833333333332,35.18333333333333,3009.0,704.0,1256.0,0.0,0.0,196.0,0.0,0.0,40.0,0.0,0.0,2018-07-15 10:51:00,2018-07-15 12:35:00,0.1056,0.1056,0.0312,0.0113,0.0404
8F5099,0.4243,0.2339,0.8916,0.0143,0.0146,0.2201,0.122,0.017,0.136,4095.0,571.0,784.0,425.22083333333336,34.63333333333333,3145.0,703.0,1285.0,0.0,0.0,299.0,0.0,0.0,40.0,0.0,0.0,2018-07-15 17:26:00,2018-07-15 18:27:00,0.0648,0.0869,0.0217,0.0126,0.0425
8F5103,0.3902,0.2571,0.846,0.0129,0.0311,0.2175,0.151,0.0172,0.1215,3941.0,649.0,592.0,487.70416666666665,35.18333333333334,3159.0,704.0,1271.0,0.0,0.0,299.0,0.0,0.0,60.0,0.0,0.0,2018-07-15 20:39:00,2018-07-16 04:38:00,0.0688,0.0984,0.0192,0.0113,0.0415
8F5104,0.223,0.1621,1.0941,0.0134,0.0287,0.2305,0.1112,0.0153,0.1202,3919.0,617.0,591.0,540.5083333333334,35.16666666666667,3231.0,705.0,1820.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2018-07-15 21:25:00,2018-07-16 04:38:00,0.0721,0.08,0.0241,0.0117,0.0508
8F5105,0.3715,0.2501,0.8556,0.013,0.0054,0.2516,0.1637,0.0178,0.125,4099.0,619.0,920.0,504.2458333333334,36.85,3310.0,705.0,1363.0,0.0,0.0,347.0,0.0,0.0,60.0,0.0,0.0,2018-07-15 22:12:00,2018-07-16 04:39:00,0.0645,0.1056,0.0185,0.0107,0.0352
8F5107,0.2696,0.1588,1.1072,0.0157,0.0234,0.1848,0.1202,0.0122,0.1066,3802.0,628.0,655.0,449.55833333333334,35.03333333333333,3341.0,704.0,1857.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2018-07-15 23:43:00,2018-07-16 04:39:00,0.0851,0.1306,0.0255,0.014,0.0484
8F5108,0.4451,0.2394,0.8951,0.0141,0.0214,0.1787,0.1163,0.0135,0.1125,3693.0,589.0,635.0,746.25,32.5,3324.0,704.0,1309.0,0.0,0.0,302.0,0.0,0.0,80.0,0.0,0.0,2018-07-16 00:26:00,2018-07-16 04:39:00,0.1009,0.124,0.0215,0.012,0.0403
8F5111,0.2453,0.1631,1.1463,0.01,0.0135,0.1797,0.1015,0.0226,0.1167,3877.0,591.0,758.0,452.7583333333333,32.5,3343.0,706.0,1858.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2018-07-16 02:43:00,2018-07-16 04:40:00,0.078,0.1304,0.0229,0.0078,0.0268
8F5116,0.087,0.4319,1.3596,0.0109,0.0132,0.1725,0.0979,0.0257,0.1083,3894.0,614.0,844.0,500.37083333333334,33.85,3723.0,705.0,2208.0,494.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,2018-07-16 06:38:00,2018-07-16 07:28:00,0.0587,0.0853,0.0176,0.0082,0.0341
8F5121,0.2723,0.1729,0.5269,0.0116,0.0146,0.1993,0.1478,0.0168,0.111,3651.0,644.0,693.0,446.6125,37.53333333333333,2043.0,603.0,651.0,0.0,0.0,338.0,0.0,0.0,80.0,0.0,0.0,2018-07-16 10:40:00,2018-07-16 18:37:00,0.1016,0.1396,0.0195,0.0083,0.0358
8F5125,0.3115,0.3114,1.1774,0.0124,0.0258,0.2034,0.1282,0.0204,0.1264,3764.0,704.0,1317.0,483.0333333333333,43.166666666666664,3830.0,702.0,2079.0,0.0,0.0,429.0,0.0,0.0,100.0,0.0,0.0,2018-07-16 18:38:00,2018-07-16 18:42:00,0.0432,0.0686,0.0184,0.0078,0.0395
8F5127,0.3351,0.3107,1.2094,0.0138,0.0243,0.1883,0.1302,0.0174,0.1234,4200.0,774.0,677.0,420.02916666666664,36.71666666666667,3941.0,704.0,2058.0,0.0,0.0,448.0,0.0,0.0,60.0,0.0,0.0,2018-07-16 20:21:00,2018-07-16 23:58:00,0.0848,0.1212,0.0179,0.0119,0.0428
8F5129,0.3726,0.3242,1.3403,0.0107,0.0177,0.1813,0.138,0.016,0.1081,4185.0,582.0,442.0,447.80833333333334,35.3,4002.0,703.0,2065.0,0.0,0.0,501.0,0.0,0.0,60.0,0.0,0.0,2018-07-16 21:56:00,2018-07-16 23:58:00,0.091,0.1429,0.018,0.0074,0.0329
8F5130,0.3468,0.3333,1.2105,0.0141,0.0291,0.1961,0.1272,0.0171,0.1222,4049.0,575.0,594.0,543.4416666666666,34.516666666666666,3970.0,705.0,2061.0,0.0,0.0,482.0,0.0,0.0,60.0,0.0,0.0,2018-07-16 22:40:00,2018-07-16 23:58:00,0.1143,0.1134,0.0394,0.0126,0.0426
8F5131,0.3841,0.3663,1.2972,0.0145,0.0176,0.1949,0.1891,0.0218,0.1328,4108.0,595.0,685.0,612.375,35.8,3971.0,702.0,2054.0,0.0,0.0,481.0,0.0,0.0,60.0,0.0,0.0,2018-07-16 23:25:00,2018-07-16 23:57:00,0.0826,0.1483,0.0389,0.0132,0.0363
8F5135,0.4071,0.3662,1.209,0.0206,0.0329,0.2172,0.1597,0.0147,0.1378,4181.0,600.0,667.0,469.975,35.2,3985.0,702.0,2060.0,0.0,0.0,518.0,0.0,0.0,40.0,0.0,0.0,2018-07-17 01:48:00,2018-07-17 02:23:00,0.1083,0.0985,0.0255,0.0151,0.0557
8F5137,0.265,0.1114,1.1006,0.0113,0.007,0.1869,0.2278,0.015,0.114,4016.0,573.0,833.0,445.05,34.71666666666667,3921.0,954.0,1963.0,0.0,244.0,0.0,0.0,0.0,60.0,0.0,0.0,2018-07-17 04:32:00,2018-07-17 04:38:00,0.0916,0.1018,0.0228,0.0064,0.0364
8F5142,0.1539,0.1297,0.2992,0.0097,0.0254,0.2038,0.09,0.0175,0.1202,3824.0,606.0,870.0,474.0541666666667,36.5,1897.0,703.0,367.0,0.0,0.0,442.0,0.0,0.0,80.0,0.0,0.0,2018-07-17 08:34:00,2018-07-17 08:41:00,0.0618,0.1154,0.0172,0.0099,0.0464
8F5143,0.1826,0.1723,0.3905,0.0108,0.0124,0.1963,0.1148,0.0179,0.1215,3965.0,637.0,785.0,563.1458333333334,38.733333333333334,1972.0,702.0,403.0,0.0,0.0,482.0,0.0,0.0,80.0,0.0,0.0,2018-07-17 09:23:00,2018-07-17 10:30:00,0.0683,0.1112,0.0169,0.0094,0.0419
8F5144,0.1601,0.2045,0.4232,0.0068,0.0053,0.2077,0.4578,0.0191,0.1346,4687.0,726.0,1003.0,381.5333333333333,35.06666666666666,3044.0,804.0,552.0,249.0,624.0,204.0,0.0,0.0,200.0,0.0,0.0,2018-07-17 10:21:00,2018-07-17 10:30:00,0.0777,0.1509,0.0173,0.0065,0.0356
